protein_id	gene_names	OR-01	OR-04	OR-07	OR-09	OR-10	OR-13	OR-20	OR-23	OR-25	PD-02	PD-03	PD-04	PD-06	PD-07	PD-08	PD-09	PD-10	PD-11
Q10471	GALNT2	22.5659162260659	23.5531241930674	21.7359357157311	23.2066810774307	23.386538732944	24.004231277057	24.7025327458672	22.7995059352117	23.5197755727277	23.9131845213912	23.3253413041607	23.0345218423594	23.0334084190619	22.9798534082064	NA	22.4962433997726	22.6576796536034	23.1851541330758
Q10567	AP1B1	25.521362250903	24.7672309915737	25.2959603922956	26.0986162596724	25.5569888575329	25.4646368684483	25.6198637009032	25.9803572330444	25.1543935556471	25.6915082362476	25.6008860612076	25.4087584828654	25.0861411526252	25.8002742821735	24.0090363341809	25.1976614889225	25.4966575750043	24.9566181004863
Q10570	CPSF1	22.3457016205235	22.304684184477	22.6831437903549	22.3270543198391	22.0113708950546	21.7233228751441	22.6654976432764	22.2105176916846	21.9886055078891	22.4946300900952	22.6054170408124	22.2197657916897	22.7839333342752	22.3162600635228	NA	21.9941259854012	21.8539323143766	22.3970493263423
Q10589	BST2	NA	24.397432009097	23.3404202866306	25.3235685135004	23.3419817360844	24.7967789839915	NA	20.6853615768161	22.6997180877338	NA	22.7665775747634	NA	22.5192145112751	23.0686570354257	NA	NA	24.4400378422627	22.3914357198787
Q10713	PMPCA	23.753306122953	23.9871614341933	22.9735703886398	23.320779926332	23.9237321746379	23.1327086620454	23.9936075393888	23.9333339927649	23.2356664842778	23.0042538932971	23.5804333016773	23.5470113587692	23.5872532450912	22.9857360418226	24.3369043752391	23.4313956382627	23.4256189272582	22.815268327729
Q11201;Q16842	ST3GAL1	NA	21.3059862838824	24.9465038224613	21.951450258951	NA	NA	NA	NA	NA	NA	NA	NA	21.9514687949382	21.8937714628834	NA	NA	21.3331476069781	NA
Q12765	SCRN1	23.0689327007275	23.6578463757972	22.3281276673868	21.3368852773477	22.2187332494363	22.4601396489676	22.0294018446857	21.9488935740069	NA	21.4723756100141	23.4556231139996	23.0170813517848	20.9654169934791	22.9737190245858	NA	22.3796866513033	23.4539283431454	24.1627631760116
Q12792	TWF1	23.2625510589383	24.8932916686494	24.9870681668046	24.2293259381186	23.5160537509354	23.4242136742844	24.4076718885188	24.0089949851891	24.7217869338418	24.5031255162252	25.2871876261339	22.5951194236817	25.027233788802	23.6830039159991	24.4402854911957	24.0834830983717	23.8454678692817	23.955667422556
Q12797	ASPH	22.8349007848971	26.8465745170398	27.7896681877552	22.9894389494081	25.3146290050059	24.9213346371923	23.8088372132161	23.6707844449565	24.6639827583541	25.502847668191	24.1699316753005	22.4316078573087	26.5434043232839	25.8841533261767	25.5220922094769	24.1791660435156	19.8095416059632	25.2643700556918
Q12805	EFEMP1	21.8211564833962	21.8269968541005	21.2706935792876	NA	24.7828043179477	21.3126265022001	NA	NA	NA	21.6185495429493	NA	25.3343399055741	NA	21.3742448800148	21.5586101104933	21.4742526188729	21.8084316486938	NA
Q12824	SMARCB1	NA	21.7712095403295	NA	NA	22.7644628618046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q12846	STX4	21.7806418509873	21.5067198538499	21.8913482583244	22.5050768902747	23.3565338073731	22.4605072948717	NA	22.1966677129236	NA	21.8350353834415	22.3711394488602	NA	21.9245568116838	NA	NA	NA	21.6693340844689	NA
Q12849	GRSF1	23.7029880119425	NA	21.1294566060998	21.2704036011639	21.5577909843573	21.7198610188781	NA	21.1122730015552	NA	20.8233733577321	21.8887576356816	21.752212915204	21.1957906582869	21.5610133916205	21.3249039269774	NA	21.7991891344104	21.1191425275341
Q12857	NFIA	NA	NA	NA	NA	NA	21.5842077733327	NA	NA	NA	NA	21.685634123294	NA	NA	NA	NA	NA	NA	21.0963999484793
Q12874	SF3A3	23.8647133914152	24.1327242383443	23.5238294431611	23.8012114889754	23.8083175982063	23.9462529227386	23.6642092052693	23.5554418814078	22.519311024456	24.0950680845496	23.9588305508939	24.17857670558	23.7459654840762	23.8837494927126	22.1465243384894	23.7416975650581	23.6904881562474	22.6879083723604
Q12888	TP53BP1	23.0035666829325	23.5245132646424	23.2182238384313	24.9618236885697	23.6261943042905	23.7773588529314	25.2419678704231	23.8865131360119	23.8080332622472	23.4968144501002	24.3625047031497	23.3006656078268	23.6316649316623	23.7556461094285	NA	23.3077256530274	22.4908219508742	23.1745351020558
Q12904	AIMP1	24.0395142416822	24.2413107296691	24.0666882145668	24.7098891394163	23.7778688685056	23.9783326767081	25.209516780807	25.1277459968815	23.8157848289859	24.5251817558506	24.8124401385191	23.9330649833829	24.5504984352153	23.8080898830422	23.5799128638653	23.8094062545675	23.5954127805671	24.4993593206878
Q12905	ILF2	27.0987301646739	27.0264808521963	27.0842658689476	27.2662883434976	27.3731595619887	27.3151298160938	27.4843498153841	26.8255723142182	26.5236326102655	27.3882861177714	27.6068745376321	27.0615015966422	26.9316151505659	26.7840280899353	26.2932021784685	26.9558067304097	26.5795878134054	26.9172446787568
Q12906	ILF3	27.5334744782326	27.509756760371	27.5744441840443	27.6879551679472	27.7990135161479	27.8242293081388	27.8302768302138	27.3401817747203	26.9665949154429	28.2168299894293	28.0637256956172	27.5820903727736	27.4915520911928	27.3569939046241	26.5129719575875	27.5749677971497	26.8231663009957	26.9244454616725
Q12907	LMAN2	26.4167479257811	27.332286640353	26.6244776551059	27.4247869872474	26.2744373957041	26.9383323993086	26.5985071530767	26.3873918909772	26.4238361645463	26.2396774060628	26.1276537084069	26.7020796987958	26.2382939763187	26.6194978549292	25.5417555022429	25.9483378102784	26.6313920776727	26.3560036126231
Q12931	TRAP1	26.4012087543945	25.9226653914053	26.2923960159532	25.5955996254741	26.3485763369292	25.4239443891616	26.7704337009148	25.8034123869492	24.4476231979312	25.6866509010158	26.1220254331028	25.202080574639	25.7614361311564	25.1281865788982	25.5794722497753	25.0591308323447	26.5818696856772	25.7024649386737
Q12955	ANK3	NA	22.5835326547103	22.1333216479891	22.0102250755914	21.3955523590792	22.9497737940721	NA	21.9234397050103	22.2574114685346	22.5642183667355	21.9198390306586	NA	22.7359179206033	21.2428689208292	NA	21.3680056444336	NA	21.4707697456256
Q12959	DLG1	NA	22.4576298673241	22.1301130125762	NA	NA	21.9703517040936	21.2603809865521	21.9895720812673	NA	NA	21.3065141840685	NA	21.9358919131476	22.2931214221374	NA	NA	NA	22.0460867365896
Q12974	PTP4A2	NA	NA	NA	23.0439689194425	NA	NA	NA	NA	NA	20.5802491304578	NA	NA	NA	21.1162383711843	NA	NA	NA	NA
